CollegeID,College,City,State,Program,Duration(Years),Total Graduating students,Year Placed,Students placed,Median salary per annum(Rs.),Higher Studies Student
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,PG-Integrated,5,19,2023,19,840000,0
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,UG,4,2402,2018,1135,320000,165
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,UG,4,2512,2019,1302,350000,115
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,UG,4,3936,2020,2139,441000,129
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,PG,2,193,2018,59,300000,16
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,PG,2,139,2019,25,338005,14
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,PG,2,107,2020,28,480000,1
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,PG-Integrated,5,73,2018,27,300000,2
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,PG-Integrated,5,46,2019,13,420000,2
IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,PG-Integrated,5,28,2020,23,465000,0
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,UG,4,372,2021,151,562000,143
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,UG,4,385,2022,307,550000,78
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,UG,4,379,2023,312,600000,67
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,PG,2,108,2021,22,475000,59
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,PG,2,103,2022,13,475000,47
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,PG,2,134,2023,18,587000,53
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,UG,4,394,2018,139,478000,156
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,UG,4,370,2019,121,450000,164
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,UG,4,348,2020,148,500000,119
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,PG,2,127,2018,28,525000,37
IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,PG,2,55,2019,19,462000,24
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,UG,4,1072,2021,549,405000,302
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,UG,4,1150,2022,589,550000,423
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,UG,4,1220,2023,1100,625000,120
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,PG,2,379,2021,195,400000,52
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,PG,2,402,2022,286,550000,65
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,UG,4,1183,2018,383,336000,52
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,UG,4,1030,2019,371,375000,45
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,UG,4,1030,2020,444,365000,209
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,PG,2,534,2018,237,660000,133
IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,PG,2,406,2019,132,505000,11
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,UG,4,0,2021,0,0,0
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,UG,4,0,2022,0,0,0
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,UG,4,0,2023,0,0,0
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,2,395,2021,222,375000,173
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,2,310,2022,137,373000,170
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,2,365,2023,210,540000,155
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,2,297,2018,246,245000,51
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,2,326,2019,230,250000,96
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,2,379,2020,120,310000,155
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,3,310,2018,199,165000,111
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,3,200,2019,177,150000,23
IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,PG,3,204,2020,21,270000,14
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,UG,4,171,2021,55,345000,31
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,UG,4,191,2022,56,379000,49
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,UG,4,237,2023,130,400000,52
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,PG,2,14,2021,5,328000,6
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,PG,2,30,2022,6,500000,18
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,UG,4,1634,2021,1192,450000,11
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,UG,4,1562,2022,762,500000,49
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,UG,4,925,2023,900,650000,17
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,PG,2,130,2021,98,480000,0
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,PG,2,177,2022,155,588000,12
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,PG,2,181,2023,161,600000,5
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,UG,4,1551,2018,1110,400000,50
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,UG,4,1802,2019,1298,400000,76
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,UG,4,1842,2020,1360,450000,74
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,PG,2,185,2018,77,450000,17
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,PG,2,155,2019,94,510000,2
IR-E-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,PG,2,146,2020,98,525000,6
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,UG,4,3775,2021,1953,649000,74
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,UG,4,3789,2022,1751,450000,101
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,UG,4,3619,2023,2636,750000,85
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,PG,2,106,2021,98,800000,8
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,PG,2,111,2022,103,800000,8
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,PG,2,114,2023,105,800000,9
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,UG,4,2981,2018,2115,350000,15
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,UG,4,3673,2019,3329,420000,211
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,UG,4,3771,2020,3511,520000,218
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,PG,2,138,2018,98,800000,40
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,PG,2,105,2019,98,800000,7
IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,PG,2,106,2020,99,800000,7
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,UG,4,2103,2021,1211,500000,143
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,UG,4,2633,2022,1669,630000,142
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,UG,4,1961,2023,1593,750000,165
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,PG,2,1052,2021,356,500000,69
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,PG,2,696,2022,241,550000,27
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,UG,4,2354,2018,1177,500000,153
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,UG,4,2558,2019,1302,500000,107
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,UG,4,2260,2020,1128,550000,157
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,PG,2,1325,2018,271,420000,37
IR-E-U-0439,Anna University,Chennai,Tamil Nadu,PG,2,1149,2019,415,420000,32
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,UG,4,1120,2021,683,800000,70
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,UG,4,1062,2022,791,850000,80
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,UG,4,1072,2023,810,1000000,95
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,PG,2,277,2021,182,662000,4
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,PG,2,284,2022,211,600000,4
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,PG,2,236,2023,190,700000,3
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,UG,4,1017,2018,757,700000,87
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,UG,4,950,2019,675,800000,59
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,UG,4,1063,2020,721,850000,78
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,PG,2,298,2018,179,500000,6
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,PG,2,299,2019,164,600000,4
IR-E-C-1269,R V College of Engineering,Bengaluru,Karnataka,PG,2,243,2020,160,650000,2
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,UG,4,95,2021,54,900000,11
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,UG,4,128,2022,93,1600000,11
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,UG,4,179,2023,134,1600000,16
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,PG,2,36,2021,23,1100000,2
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,PG,2,46,2022,36,1800000,4
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,PG,3,0,2021,0,0,0
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,PG,3,0,2022,0,0,0
IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,PG,3,5,2023,4,2737000,1
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,UG,4,597,2021,453,1870000,73
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,UG,4,649,2022,583,2250000,43
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,UG,4,697,2023,639,2160000,51
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,PG,2,659,2021,258,1250000,242
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,PG,2,567,2022,357,1350000,190
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,UG,4,571,2018,429,1330000,57
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,UG,4,612,2019,478,1500000,42
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,UG,4,606,2020,491,1800000,51
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,PG,2,502,2018,164,900000,92
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,PG,2,525,2019,175,800000,109
IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,PG,2,540,2020,196,1300000,121
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,4,765,2021,694,1600000,41
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,4,783,2022,748,1896000,32
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,4,954,2023,915,2000000,35
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,5,251,2021,217,1600000,15
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,5,265,2022,241,1896000,24
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,5,247,2023,234,2150000,10
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,PG,2,369,2021,268,1600000,83
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,PG,2,288,2022,258,1800000,26
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,PG,2,223,2023,188,1200000,30
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,4,654,2018,589,1100000,41
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,4,754,2019,699,1360000,35
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,UG,4,751,2020,680,1348000,25
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,PG,2,212,2018,150,625000,49
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,PG,2,252,2019,195,809000,57
IR-E-U-0701,Indian Institute of Technology Banaras Hindu University Varanasi,Varanasi,Uttar Pradesh,PG,2,293,2020,190,1508000,52
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,UG,4,2001,2021,1009,650000,186
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,UG,4,1879,2022,1090,800000,229
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,UG,4,1664,2023,1136,888250,281
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,PG,2,390,2021,214,750000,7
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,PG,2,461,2022,309,746460,5
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,UG,4,1559,2018,804,550000,318
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,UG,4,1711,2019,545,550000,210
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,UG,4,1633,2020,718,720000,197
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,PG,2,407,2018,170,555000,17
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,PG,2,391,2019,194,631000,18
IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,PG,2,374,2020,164,764000,12
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,UG,4,2265,2021,1671,445000,489
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,UG,4,2058,2022,1621,450000,252
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,UG,4,2267,2023,1834,724000,433
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,PG,2,361,2021,162,575000,154
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,PG,2,681,2022,489,640500,172
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,UG,4,1743,2018,1084,335000,475
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,UG,4,1768,2019,1199,400000,343
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,UG,4,2101,2020,1569,450000,366
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,PG,2,645,2018,237,435000,210
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,PG,2,632,2019,294,485000,265
IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,PG,2,337,2020,218,400000,15
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,4,120,2021,111,2953000,8
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,4,155,2022,141,3036000,11
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,4,154,2023,140,3030000,14
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,5,83,2021,78,2400000,5
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,5,100,2022,94,2798000,2
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,5,36,2023,33,2700000,3
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,PG,2,143,2021,138,1870000,5
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,PG,2,136,2022,122,2195000,10
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,PG,2,137,2023,133,2200000,4
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,4,119,2018,107,2035000,12
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,4,134,2019,113,2210000,13
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,4,114,2020,106,2100000,6
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,5,56,2018,53,2250000,3
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,5,87,2019,73,1875000,11
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,UG,5,67,2020,66,2200000,1
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,PG,2,110,2018,107,1625000,0
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,PG,2,107,2019,102,1900000,0
IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,PG,2,141,2020,136,1600000,5
IR-E-U-0217,Christ University,Bengaluru,Karnataka,UG,4,467,2021,36,400000,103
IR-E-U-0217,Christ University,Bengaluru,Karnataka,UG,4,444,2022,38,500000,96
IR-E-U-0217,Christ University,Bengaluru,Karnataka,UG,4,373,2023,280,516000,69
IR-E-U-0217,Christ University,Bengaluru,Karnataka,PG,2,16,2021,11,520000,2
IR-E-U-0217,Christ University,Bengaluru,Karnataka,PG,2,36,2022,21,516000,3
IR-E-U-0217,Christ University,Bengaluru,Karnataka,PG,2,38,2023,23,540000,2
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,UG,4,796,2021,448,760000,110
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,UG,4,816,2022,627,900000,80
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,UG,4,969,2023,734,950000,50
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,2,114,2021,24,60000,20
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,2,126,2022,37,650000,10
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,3,14,2021,3,575000,4
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,3,17,2022,0,0,0
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,3,15,2023,0,0,0
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,UG,4,761,2018,442,670000,56
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,UG,4,753,2019,466,650000,77
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,UG,4,754,2020,464,810000,129
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,2,87,2018,7,600000,14
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,2,115,2019,22,547500,2
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,2,99,2020,14,615000,23
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,3,15,2018,9,420000,3
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,3,14,2019,0,0,1
IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,PG,3,11,2020,0,0,8
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,UG,4,1859,2021,911,360000,130
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,UG,4,1873,2022,1010,383000,181
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,UG,4,2273,2023,1328,400000,377
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,PG,2,102,2021,90,500000,3
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,PG,2,96,2022,91,500000,1
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,UG,4,728,2018,525,315000,96
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,UG,4,505,2019,353,415000,61
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,UG,4,916,2020,728,420000,65
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,PG,2,90,2018,64,450000,4
IR-E-U-0489,Vel Tech Rangarajan Dr Sagunthala R D Institute of Science and Technology,Chennai,Tamil Nadu,PG,2,124,2019,93,500000,5
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,UG,4,1209,2021,631,500000,146
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,UG,4,1145,2022,709,650000,121
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,UG,4,1256,2023,678,600000,157
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,PG,2,8,2021,2,600000,0
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,PG,2,10,2022,6,600000,1
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,PG,2,11,2023,11,700000,0
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,UG,4,892,2018,485,367000,65
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,UG,4,913,2019,623,412000,107
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,UG,4,1151,2020,780,450000,139
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,PG,2,14,2018,0,0,4
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,PG,2,23,2019,4,600000,7
IR-E-U-0749,Manipal University Jaipur,Jaipur,Rajasthan,PG,2,10,2020,4,600000,3
IR-E-U-0373,Chitkara University,Rajpura,Punjab,UG,4,920,2021,431,594000,122
IR-E-U-0373,Chitkara University,Rajpura,Punjab,UG,4,1078,2022,859,760000,65
IR-E-U-0373,Chitkara University,Rajpura,Punjab,UG,4,1450,2023,569,600000,145
IR-E-U-0373,Chitkara University,Rajpura,Punjab,PG,2,0,2021,0,0,0
IR-E-U-0373,Chitkara University,Rajpura,Punjab,PG,2,0,2022,0,0,0
IR-E-U-0373,Chitkara University,Rajpura,Punjab,PG,3,23,2021,23,500000,0
IR-E-U-0373,Chitkara University,Rajpura,Punjab,PG,3,8,2022,8,600000,0
IR-E-U-0373,Chitkara University,Rajpura,Punjab,PG,3,6,2023,6,750000,0
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,UG,4,358,2021,234,600000,97
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,UG,4,359,2022,270,750000,82
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,UG,4,353,2023,292,1100000,61
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,PG,2,158,2021,98,660000,49
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,PG,2,161,2022,120,1000000,32
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,PG,2,157,2023,126,1300000,31
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,UG,4,326,2018,278,775000,23
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,UG,4,342,2019,235,720000,81
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,UG,4,347,2020,244,660000,88
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,PG,2,91,2018,72,612500,19
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,PG,2,119,2019,76,700000,37
IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,PG,2,125,2020,73,600000,35
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,4,672,2021,541,1760000,101
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,4,685,2022,621,2050000,64
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,4,835,2023,676,2000000,50
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,5,94,2021,77,2200000,6
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,5,80,2022,80,2000000,0
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,PG,2,867,2021,379,1500000,240
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,PG,2,813,2022,322,1250000,159
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,PG,2,827,2023,308,1400000,112
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,4,654,2018,431,1306000,70
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,4,615,2019,495,1570000,78
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,4,650,2020,511,1550000,90
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,5,145,2018,109,1500000,15
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,5,92,2019,92,1580000,0
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,UG,5,88,2020,84,1810000,4
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,PG,2,649,2018,219,1200000,87
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,PG,2,635,2019,243,1000000,91
IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,PG,2,653,2020,322,1100000,190
IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,UG,4,143,2021,112,1800000,27
